FileName,FunctionName,LoopNumber,LoopNestDepth,ExitBranchCount,InstCount,ArrayAccessCount,ComparisonToZeroCount,ComparisonToConstantCount,IntCmpCount,FloatCmpCount,DoubleCmpCount,PointerCmpCount,NullPointerCmpCount,MemAccessCount,ExpressionCount,IfStmtCount,FunctionCallCount,AssignmentCount,MinArrSize,MaxArrSize,NumNodes,CyclomaticComplexity,AddInstCount,AllocaInstCount,AndInstCount,OrInstCount,BitcastInstCount,BranchInstCount,DivisionInstCount,FMulInstCount,MulInstCount,LoadInstCount,PhiInstCount,StoreInstCount,SubInstCount,ExitCounterValue,MaxLiveVars
s740402823.c,array_min,0,1,1,22,12,0,0,2,0,0,0,0,12,3,1,0,2,0,0,5,3,1,0,0,0,0,5,0,0,0,10,0,2,0,-1,9
s740402823.c,array_sum,0,1,1,16,9,0,0,1,0,0,0,0,9,3,0,0,2,0,0,3,2,2,0,0,0,0,3,0,0,0,7,0,2,0,-1,9
s740402823.c,array_search,0,1,2,16,8,0,0,2,0,0,0,0,8,3,1,0,1,0,0,4,2,1,0,0,0,0,4,0,0,0,7,0,1,0,-1,9
s740402823.c,Leven_dist,0,1,1,15,7,0,0,1,0,0,0,0,7,3,0,0,2,0,0,3,2,1,0,0,0,0,3,0,0,1,5,0,2,0,-1,8
s740402823.c,Leven_dist,1,1,1,15,7,0,0,1,0,0,0,0,7,3,0,0,2,0,0,3,2,1,0,0,0,0,3,0,0,1,5,0,2,0,-1,8
s740402823.c,Leven_dist,2,1,1,71,29,0,0,3,0,0,0,0,29,18,1,2,5,0,0,7,3,5,0,0,0,0,7,0,0,4,24,0,5,6,-1,55
s740402823.c,Leven_dist,3,2,1,60,24,0,0,2,0,0,0,0,24,16,0,2,3,0,0,3,2,4,0,0,0,0,3,0,0,4,21,0,3,6,-1,55
s740402823.c,ncr,0,1,1,47,22,0,1,2,0,0,0,0,22,8,1,0,6,0,0,7,3,3,0,0,0,0,7,0,0,0,16,0,6,3,-1,21
s740402823.c,ncr,1,2,1,28,13,0,0,1,0,0,0,0,13,6,0,0,2,0,0,3,2,2,0,0,0,0,3,0,0,0,11,0,2,3,-1,21
s740402823.c,fifr,0,1,1,19,9,0,1,1,0,0,0,0,9,3,0,0,2,0,0,3,2,2,0,0,0,0,3,0,0,0,7,0,2,0,-1,12
s740402823.c,GRAPH_input,0,1,1,16,6,0,0,1,0,0,0,0,6,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,5,0,1,0,-1,7
s740402823.c,GRAPH_dfs,0,1,1,62,20,2,2,5,0,0,0,0,20,6,4,2,1,0,0,9,6,1,0,0,0,0,9,0,0,0,19,0,1,0,-1,11
s740402823.c,check_prime,0,1,2,19,6,1,1,1,0,1,0,0,6,5,1,1,1,0,0,4,2,1,0,0,0,0,4,0,0,0,5,0,1,0,-1,9
s120999521.c,check,0,1,2,35,17,0,0,3,0,0,0,0,17,7,2,0,4,0,0,7,3,4,0,0,0,0,7,0,0,0,13,0,4,0,-1,13
s120999521.c,check,1,2,2,24,12,0,0,2,0,0,0,0,12,5,1,0,2,0,0,3,2,3,0,0,0,0,3,0,0,0,10,0,2,0,-1,13
s120999521.c,solve,0,1,1,24,13,0,1,2,0,0,0,0,13,5,1,1,4,0,0,5,3,1,0,0,0,0,5,1,0,0,9,0,4,1,-1,13
s120999521.c,main,0,1,1,13,5,0,0,1,0,0,0,0,5,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,4,0,1,0,-1,4
s153051514.c,search,0,1,2,43,19,0,0,3,0,0,0,0,19,7,2,0,4,0,0,7,3,4,0,0,0,0,7,0,0,0,15,0,4,0,-1,12
s153051514.c,main,0,1,1,26,11,0,0,2,0,0,0,0,11,3,1,1,2,0,0,5,3,1,0,0,0,0,5,0,0,0,9,0,2,0,-1,11
s153051514.c,main,1,1,1,21,10,1,1,2,0,0,0,0,10,5,1,1,3,0,0,5,3,2,0,0,0,0,5,1,0,0,7,0,3,0,-1,10
s029094642.c,main,1,1,1,68,34,0,0,6,0,0,0,0,34,12,5,0,10,0,0,16,7,4,0,0,0,0,16,1,0,0,24,0,10,1,-1,13
s029094642.c,main,2,2,3,40,20,0,0,4,0,0,0,0,20,7,3,0,4,0,0,7,3,3,0,0,0,0,7,0,0,0,16,0,4,0,-1,13
s677174021.c,solve,0,1,1,24,10,1,1,1,0,0,0,0,10,5,0,1,3,12,12,2,2,1,0,0,0,0,2,1,0,0,7,0,3,1,-1,20
s677174021.c,solve,1,1,1,18,7,0,1,1,0,0,0,0,7,3,0,0,2,12,100,3,2,2,0,0,0,0,3,0,0,0,5,0,2,0,-1,12
s677174021.c,main,0,1,1,8,2,1,1,1,0,0,0,0,2,1,0,3,0,0,0,2,2,0,0,0,0,0,2,0,0,0,2,0,0,0,-1,3
s890157068.c,check,0,1,2,31,17,0,0,3,0,0,0,0,17,6,2,0,4,0,0,6,3,3,0,0,0,0,6,0,0,0,13,0,4,0,-1,12
s890157068.c,main,0,1,1,21,11,0,0,2,0,0,0,0,11,3,1,1,3,0,0,5,3,1,0,0,0,0,5,0,0,0,8,0,3,0,-1,9
s890157068.c,main,1,1,1,14,8,0,0,1,0,0,0,0,8,2,0,1,2,0,0,2,2,0,0,0,0,0,2,0,0,1,6,0,2,0,-1,10
s890157068.c,main,2,1,2,41,21,0,1,5,0,0,0,0,21,8,4,1,4,0,0,10,5,1,0,0,0,0,10,1,0,0,17,0,4,1,-1,18
s890157068.c,main,3,1,1,12,6,0,0,1,0,0,0,0,6,2,0,1,1,0,0,2,2,1,0,0,0,0,2,0,0,0,5,0,1,0,-1,10
s472369401.c,main,0,1,1,33,15,0,0,2,0,0,0,0,15,4,1,1,3,100000,100000,5,3,2,0,0,0,0,5,0,0,0,12,0,3,0,-1,19
s472369401.c,main,1,1,1,49,22,0,0,4,0,0,0,0,22,9,4,0,6,100000,100000,13,5,5,0,0,0,0,13,0,0,0,16,1,6,0,-1,12
s472369401.c,main,2,2,2,41,19,0,0,4,0,0,0,0,19,8,4,0,4,100000,100000,9,4,4,0,0,0,0,9,0,0,0,15,1,4,0,-1,12
s472369401.c,main,3,3,1,27,12,0,0,2,0,0,0,0,12,5,1,0,2,100000,100000,5,3,3,0,0,0,0,5,0,0,0,10,1,2,0,-1,12
s254307407.c,in,0,1,1,12,5,0,1,1,0,0,0,0,5,4,1,1,2,0,0,2,2,1,0,1,0,0,2,0,0,1,3,0,2,0,-1,8
s254307407.c,check,0,1,2,33,16,0,0,3,0,0,0,0,16,7,2,0,4,0,0,6,3,4,0,0,0,0,6,0,0,0,12,0,4,0,-1,11
s254307407.c,main,0,1,1,26,14,0,0,2,0,0,0,0,14,4,1,1,5,0,0,5,3,2,0,0,0,0,5,0,0,0,9,0,5,0,-1,10
s254307407.c,main,1,1,1,21,10,1,1,2,0,0,0,0,10,5,1,1,3,0,0,5,3,2,0,0,0,0,5,0,0,0,7,0,3,0,-1,10
s815587085.c,check,0,1,2,35,17,0,0,3,0,0,0,0,17,7,2,0,4,0,0,7,3,4,0,0,0,0,7,0,0,0,13,0,4,0,-1,13
s815587085.c,check,1,2,2,24,12,0,0,2,0,0,0,0,12,5,1,0,2,0,0,3,2,3,0,0,0,0,3,0,0,0,10,0,2,0,-1,13
s815587085.c,solve,0,1,1,24,13,0,1,2,0,0,0,0,13,5,1,1,4,0,0,5,3,1,0,0,0,0,5,1,0,0,9,0,4,1,-1,13
s815587085.c,main,0,1,1,13,5,0,0,1,0,0,0,0,5,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,4,0,1,0,-1,4
s530135401.c,solve,0,1,1,46,21,0,0,3,0,0,0,0,21,5,2,1,4,0,0,7,4,2,0,0,0,0,7,0,0,0,17,0,4,0,-1,12
s530135401.c,solve,1,1,1,124,63,0,0,12,0,0,0,0,63,23,11,0,17,0,0,30,13,9,0,0,0,0,30,1,0,0,46,2,17,1,-1,12
s530135401.c,solve,2,2,1,48,23,0,0,4,0,0,0,0,23,8,3,0,5,0,0,10,5,4,0,0,0,0,10,0,0,0,18,1,5,0,-1,12
s914365901.c,check,0,1,2,35,17,0,0,2,0,1,0,0,17,7,2,0,4,0,0,7,3,2,0,0,0,0,7,0,0,0,13,0,4,0,-1,13
s914365901.c,check,1,2,2,24,12,0,0,1,0,1,0,0,12,5,1,0,2,0,0,3,2,1,0,0,0,0,3,0,0,0,10,0,2,0,-1,13
s914365901.c,solve,0,1,1,24,13,0,0,1,0,1,0,0,13,5,1,1,4,0,0,5,3,0,0,0,0,0,5,0,0,0,9,0,4,0,-1,13
s914365901.c,main,0,1,1,13,5,0,0,1,0,0,0,0,5,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,4,0,1,0,-1,4
s600181014.c,solve,0,1,2,27,10,0,0,3,0,0,0,0,10,4,2,0,1,0,0,5,3,1,0,0,0,0,5,0,0,0,9,0,1,0,-1,10
s600181014.c,main,0,1,1,40,17,0,0,2,0,0,0,0,17,5,1,1,3,0,0,5,3,2,0,0,0,0,5,0,0,0,14,0,3,1,-1,14
s600181014.c,main,1,1,2,33,18,0,0,2,0,0,0,0,18,6,2,1,6,0,0,8,3,3,0,0,0,0,8,1,0,0,12,0,6,0,-1,12
s600181014.c,main,2,2,1,20,12,0,0,1,0,0,0,0,12,4,0,1,3,0,0,3,2,2,0,0,0,0,3,1,0,0,9,0,3,0,-1,12
s587432248.c,main,0,1,1,130,52,7,8,8,0,0,0,0,52,27,7,4,15,100,100,19,9,13,0,0,0,0,19,2,0,1,37,1,15,3,-1,22
s587432248.c,main,1,2,1,75,32,3,4,4,0,0,0,0,32,17,3,0,9,100,100,9,5,7,0,0,0,0,9,2,0,1,23,1,9,3,-1,22
s587432248.c,main,2,2,1,11,4,1,1,1,0,0,0,0,4,2,0,1,1,100,100,2,2,1,0,0,0,0,2,0,0,0,3,0,1,0,-1,6
s194683648.c,main,0,1,1,25,11,0,1,2,0,0,0,0,11,4,1,1,2,0,0,4,3,2,0,0,0,0,4,0,0,0,9,1,2,0,-1,12
s194683648.c,main,1,1,1,28,16,0,1,2,0,0,0,0,16,6,1,1,4,0,0,5,3,2,0,0,0,0,5,1,0,0,12,0,4,1,-1,19
s194683648.c,BinarySearch,0,1,1,39,19,0,0,3,0,0,0,0,19,7,2,0,4,0,0,8,4,4,0,0,0,0,8,0,0,0,15,1,4,0,-1,13
s054165240.c,maxload,0,1,1,36,16,2,2,3,0,0,0,0,16,6,2,0,4,0,0,7,4,2,0,0,0,0,7,0,0,0,12,1,4,1,-1,10
s054165240.c,main,0,1,1,13,5,0,0,1,0,0,0,0,5,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,4,0,1,0,-1,4
s054165240.c,main,1,1,1,24,11,0,0,2,0,0,0,0,11,7,1,1,3,0,0,5,3,3,0,0,0,0,5,1,0,0,8,0,3,1,-1,11
s194683648.c,BinarySearch,1,2,1,28,14,0,0,2,0,0,0,0,14,5,1,0,2,0,0,4,3,3,0,0,0,0,4,0,0,0,12,1,2,0,-1,13
s280734520.c,main,0,1,2,47,22,1,2,4,0,0,0,0,22,6,3,3,4,0,0,8,4,2,0,0,0,0,8,0,0,0,18,0,4,0,-1,18
s280734520.c,main,1,1,1,13,6,1,1,1,0,0,0,0,6,3,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,5,0,1,0,-1,11
s280734520.c,enough,0,1,1,44,22,0,0,3,0,0,0,0,22,7,2,0,4,0,0,8,4,4,0,0,0,0,8,0,0,0,18,1,4,0,-1,13
s957987841.c,check,0,1,2,35,17,0,0,3,0,0,0,0,17,7,2,0,4,0,0,7,3,4,0,0,0,0,7,0,0,0,13,0,4,0,-1,13
s957987841.c,check,1,2,2,24,12,0,0,2,0,0,0,0,12,5,1,0,2,0,0,3,2,3,0,0,0,0,3,0,0,0,10,0,2,0,-1,13
s957987841.c,solve,0,1,1,24,13,0,1,2,0,0,0,0,13,5,1,1,4,0,0,5,3,1,0,0,0,0,5,1,0,0,9,0,4,1,-1,13
s957987841.c,main,0,1,1,13,5,0,0,1,0,0,0,0,5,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,4,0,1,0,-1,4
s646475138.c,main,0,1,1,37,19,0,0,2,0,0,0,0,19,4,1,1,3,0,0,5,3,2,0,0,0,0,5,0,0,0,16,0,3,0,-1,22
s209393979.c,check,0,1,2,37,17,0,0,3,0,0,0,0,17,7,2,0,4,0,0,7,3,4,0,0,0,0,7,0,0,0,13,0,4,0,-1,14
s209393979.c,check,1,2,2,26,12,0,0,2,0,0,0,0,12,5,1,0,2,0,0,3,2,3,0,0,0,0,3,0,0,0,10,0,2,0,-1,14
s209393979.c,main,0,1,1,13,5,0,0,1,0,0,0,0,5,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,4,0,1,0,-1,4
s209393979.c,main,1,1,1,24,13,0,0,2,0,0,0,0,13,5,1,1,4,0,0,5,3,2,0,0,0,0,5,1,0,0,9,0,4,0,-1,13
s067810951.c,main,0,1,1,13,5,0,0,1,0,0,0,0,5,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,4,0,1,0,-1,5
s067810951.c,search,0,1,1,27,16,0,0,2,0,0,0,0,16,5,1,1,4,0,0,5,3,1,0,0,0,0,5,1,0,0,12,0,4,1,-1,19
s067810951.c,getNumPackage,0,1,1,31,15,1,1,3,0,0,0,0,15,6,2,0,4,0,0,7,4,3,0,0,0,0,7,0,0,0,11,1,4,0,-1,14
s245262621.c,main,0,1,1,34,15,0,0,2,0,0,0,0,15,4,1,1,3,0,0,5,3,2,0,0,0,0,5,0,0,0,12,0,3,0,-1,11
s245262621.c,main,1,1,1,20,10,0,0,1,0,0,0,0,10,4,1,1,3,0,0,5,3,2,0,0,0,0,5,1,0,0,7,0,3,0,-1,9
s245262621.c,canAlloc,0,1,2,38,18,0,0,3,0,0,0,0,18,8,2,0,5,0,0,7,3,5,0,0,0,0,7,0,0,0,13,0,5,0,-1,11
s679801562.c,canLoad,0,1,2,36,17,2,2,4,0,0,0,0,17,8,3,0,5,0,0,9,4,3,0,0,0,0,9,0,0,0,12,0,5,1,-1,10
s679801562.c,canLoad,1,2,2,19,9,1,1,2,0,0,0,0,9,4,1,0,2,0,0,4,2,1,0,0,0,0,4,0,0,0,7,0,2,1,-1,10
s679801562.c,main,0,1,1,19,10,1,1,2,0,0,0,0,10,3,1,1,3,0,0,4,3,1,0,0,0,0,4,0,0,0,7,0,3,0,-1,8
s679801562.c,main,1,1,1,24,12,0,1,2,0,0,0,0,12,5,1,1,3,0,0,5,3,2,0,0,0,0,5,1,0,0,9,0,3,0,-1,16
s789372014.c,main,0,1,1,14,6,0,0,1,0,0,0,0,6,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,5,0,1,0,-1,6
s764397352.c,check,0,1,2,35,17,0,0,3,0,0,0,0,17,7,2,0,4,0,0,7,3,4,0,0,0,0,7,0,0,0,13,0,4,0,-1,13
s789372014.c,minimum,0,1,1,25,13,1,1,2,0,0,0,0,13,5,1,1,3,0,0,5,3,2,0,0,0,0,5,1,0,0,10,0,3,0,-1,17
s789372014.c,minimum,1,1,2,17,8,1,1,2,0,0,0,0,8,3,1,1,1,0,0,4,2,1,0,0,0,0,4,0,0,0,7,0,1,0,-1,11
s789372014.c,able,0,1,2,43,21,0,0,3,0,0,0,0,21,7,2,0,4,0,0,6,3,4,0,0,0,0,6,0,0,0,17,0,4,0,-1,15
s559467654.c,main,0,1,1,20,9,0,0,1,0,0,0,0,9,3,0,1,2,0,0,3,2,2,0,0,0,0,3,0,0,0,7,0,2,0,-1,12
s559467654.c,main,1,1,2,32,17,0,0,3,0,0,0,0,17,7,2,0,5,0,0,6,3,4,0,0,0,0,6,0,0,0,12,0,5,0,-1,13
s764397352.c,check,1,2,2,24,12,0,0,2,0,0,0,0,12,5,1,0,2,0,0,3,2,3,0,0,0,0,3,0,0,0,10,0,2,0,-1,13
s764397352.c,solve,0,1,1,24,13,0,1,2,0,0,0,0,13,5,1,1,4,0,0,5,3,1,0,0,0,0,5,1,0,0,9,0,4,1,-1,13
s764397352.c,main,0,1,1,13,5,0,0,1,0,0,0,0,5,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,4,0,1,0,-1,3
s595210449.c,check,0,1,2,33,18,0,0,3,0,0,0,0,18,6,2,0,4,0,0,6,3,3,0,0,0,0,6,0,0,0,14,0,4,0,-1,11
s595210449.c,main,0,1,1,12,5,0,0,1,0,0,0,0,5,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,4,0,1,0,-1,4
s595210449.c,main,1,1,1,21,10,1,1,2,0,0,0,0,10,5,1,1,3,0,0,5,3,2,0,0,0,0,5,1,0,0,7,0,3,0,-1,10
s568762718.c,main,0,1,1,20,9,0,0,1,0,0,0,0,9,3,0,1,2,10000,10000,3,2,2,0,0,0,0,3,0,0,0,7,0,2,0,-1,12
s037824648.c,main,0,1,1,13,5,0,0,1,0,0,0,0,5,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,4,0,1,0,-1,5
s037824648.c,main,1,1,1,75,36,0,0,5,0,0,0,0,36,13,5,0,11,0,0,18,6,7,0,0,0,0,18,1,0,0,25,0,11,0,-1,12
s568762718.c,main,1,1,1,46,22,0,0,3,0,0,0,0,22,8,2,2,5,10000,10000,8,4,3,0,0,0,0,8,0,0,0,17,0,5,2,-1,18
s037824648.c,main,2,2,2,43,20,0,0,3,0,0,0,0,20,7,2,0,4,0,0,8,3,4,0,0,0,0,8,0,0,0,16,0,4,0,-1,12
s008226046.c,QuickSort,0,1,1,59,32,0,0,3,0,0,0,0,32,7,3,0,7,0,0,8,4,4,0,0,0,0,8,0,0,0,25,0,7,0,-1,27
s008226046.c,QuickSort,1,2,1,12,6,0,0,1,0,0,0,0,6,2,0,0,1,0,0,2,2,1,0,0,0,0,2,0,0,0,5,0,1,0,-1,10
s008226046.c,QuickSort,2,2,1,12,6,0,0,1,0,0,0,0,6,2,0,0,1,0,0,2,2,1,0,0,0,0,2,0,0,0,5,0,1,0,-1,10
s008226046.c,main,0,1,1,13,5,0,0,1,0,0,0,0,5,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,4,0,1,0,-1,5
s008226046.c,main,1,1,1,83,35,1,3,7,0,0,0,0,35,14,7,0,11,100000,100000,24,8,4,0,0,0,0,24,0,0,0,24,0,11,3,-1,13
s008226046.c,main,2,2,1,14,7,0,0,1,0,0,0,0,7,2,0,0,2,100000,100000,3,2,1,0,0,0,0,3,0,0,0,5,0,2,0,-1,7
s008226046.c,main,3,2,2,52,21,1,2,5,0,0,0,0,21,9,4,0,5,100000,100000,14,5,2,0,0,0,0,14,0,0,0,16,0,5,2,-1,13
s008226046.c,main,4,3,3,25,10,0,0,3,0,0,0,0,10,5,2,0,1,100000,100000,6,2,1,0,0,0,0,6,0,0,0,9,0,1,1,-1,13
s646475138.c,main,1,1,1,35,17,0,0,2,0,0,0,0,17,6,1,0,4,3,3,5,3,4,0,0,0,0,5,0,0,0,13,0,4,0,-1,14
s646475138.c,main,2,1,1,72,37,1,2,5,0,0,0,0,37,12,5,0,13,3,3,14,6,5,0,0,0,0,14,1,0,0,24,0,13,1,-1,14
s646475138.c,main,3,2,2,39,18,1,1,3,0,0,0,0,18,7,2,0,4,3,3,6,3,4,0,0,0,0,6,0,0,0,14,0,4,0,-1,14
s964022512.c,main,0,1,1,13,5,0,0,1,0,0,0,0,5,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,4,0,1,0,-1,5
s964022512.c,main,1,1,2,51,24,0,0,6,0,0,0,0,24,11,5,3,4,0,0,10,6,2,0,0,0,0,10,1,0,0,20,0,4,2,-1,18
s964022512.c,F,0,1,1,51,24,0,1,4,0,0,0,0,24,8,3,0,4,0,0,10,5,4,0,0,0,0,10,0,0,0,20,1,4,0,-1,13
s964022512.c,F,1,2,1,31,15,0,1,2,0,0,0,0,15,5,1,0,2,0,0,4,3,3,0,0,0,0,4,0,0,0,13,1,2,0,-1,13
s879276965.c,load,0,1,2,35,17,0,0,3,0,0,0,0,17,7,2,0,4,0,0,7,3,4,0,0,0,0,7,0,0,0,13,0,4,0,-1,13
s879276965.c,load,1,2,2,24,12,0,0,2,0,0,0,0,12,5,1,0,2,0,0,3,2,3,0,0,0,0,3,0,0,0,10,0,2,0,-1,13
s879276965.c,solve,0,1,1,26,13,0,0,2,0,0,0,0,13,5,1,1,4,0,0,5,3,2,0,0,0,0,5,1,0,0,9,0,4,0,-1,15
s879276965.c,main,0,1,1,13,5,0,0,1,0,0,0,0,5,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,4,0,1,0,-1,4
s158421975.c,input,0,1,1,37,20,0,0,2,0,0,0,0,20,4,1,1,3,0,0,5,3,2,0,0,0,0,5,0,0,0,17,0,3,0,-1,23
s158421975.c,input,1,1,1,73,37,0,0,6,0,0,0,0,37,13,5,0,11,0,0,17,7,6,0,0,0,0,17,0,0,0,26,2,11,1,-1,12
s966530379.c,check,0,1,2,39,19,0,0,3,0,0,0,0,19,7,2,0,4,0,0,7,3,4,0,0,0,0,7,0,0,0,15,0,4,0,-1,11
s158421975.c,input,2,2,1,60,30,0,0,5,0,0,0,0,30,11,4,0,7,0,0,13,6,5,0,0,0,0,13,0,0,0,23,2,7,1,-1,12
s966530379.c,main,0,1,1,29,12,0,0,2,0,0,0,0,12,3,1,1,2,0,0,6,3,1,0,0,0,0,6,0,0,0,10,1,2,0,-1,10
s966530379.c,main,1,1,1,21,10,0,1,2,0,0,0,0,10,5,1,1,3,0,0,5,3,2,0,0,0,0,5,1,0,0,7,0,3,0,-1,7
s158421975.c,input,3,3,1,23,11,0,0,2,0,0,0,0,11,4,1,0,2,0,0,5,3,2,0,0,0,0,5,0,0,0,9,1,2,0,-1,10
s887858484.c,main,0,1,1,34,15,0,0,2,0,0,0,0,15,4,1,1,3,10000,10000,5,3,1,0,0,0,0,5,0,0,0,12,0,3,0,-1,20
s887858484.c,main,1,1,1,88,44,1,1,9,0,0,0,0,44,16,8,0,14,10000,10000,23,10,7,0,0,0,0,23,0,0,0,30,1,14,0,-1,13
s887858484.c,main,2,2,3,70,35,1,1,8,0,0,0,0,35,14,7,0,10,10000,10000,16,7,6,0,0,0,0,16,0,0,0,25,1,10,0,-1,13
s887858484.c,main,3,3,1,33,16,1,1,3,0,0,0,0,16,7,2,0,5,10000,10000,7,4,4,0,0,0,0,7,0,0,0,11,1,5,0,-1,13
s819324448.c,count,0,1,2,35,17,0,0,3,0,0,0,0,17,7,2,0,4,0,0,7,3,4,0,0,0,0,7,0,0,0,13,0,4,0,-1,13
s819324448.c,count,1,2,2,24,12,0,0,2,0,0,0,0,12,5,1,0,2,0,0,3,2,3,0,0,0,0,3,0,0,0,10,0,2,0,-1,13
s819324448.c,solve,0,1,1,23,13,0,0,2,0,0,0,0,13,4,1,1,4,0,0,5,3,1,0,0,0,0,5,1,0,0,9,0,4,0,-1,13
s819324448.c,main,0,1,1,13,5,0,0,1,0,0,0,0,5,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,4,0,1,0,-1,4
s988279551.c,main,0,1,1,19,10,0,0,1,0,0,0,0,10,3,0,1,3,0,0,3,2,2,0,0,0,0,3,0,0,0,7,0,3,0,-1,11
s988279551.c,main,1,1,2,17,8,0,0,2,0,0,0,0,8,3,1,0,1,0,0,4,2,1,0,0,0,0,4,0,0,0,7,0,1,0,-1,10
s988279551.c,main,2,1,2,122,64,0,1,10,0,0,0,0,64,20,10,0,18,0,0,27,10,8,0,0,0,0,27,0,0,0,46,3,18,2,-1,16
s988279551.c,main,3,2,1,70,36,0,1,5,0,0,0,0,36,12,4,0,9,0,0,14,6,5,0,0,0,0,14,0,0,0,27,2,9,2,-1,16
s988279551.c,main,4,2,1,17,9,0,0,1,0,0,0,0,9,3,0,0,2,0,0,3,2,2,0,0,0,0,3,0,0,0,7,0,2,0,-1,10
s720616468.c,main,0,1,1,12,5,0,0,1,0,0,0,0,5,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,4,0,1,0,-1,4
s720616468.c,check,0,1,2,34,17,0,0,3,0,0,0,0,17,7,2,0,4,0,0,7,3,4,0,0,0,0,7,0,0,0,13,0,4,0,-1,12
s720616468.c,check,1,2,2,23,12,0,0,2,0,0,0,0,12,5,1,0,2,0,0,3,2,3,0,0,0,0,3,0,0,0,10,0,2,0,-1,12
s720616468.c,solve,0,1,1,25,13,0,1,2,0,0,0,0,13,5,1,1,4,0,0,5,3,1,0,0,0,0,5,1,0,0,9,0,4,1,-1,14
s974825201.c,check,0,1,2,35,17,0,0,3,0,0,0,0,17,7,2,0,4,0,0,7,3,4,0,0,0,0,7,0,0,0,13,0,4,0,-1,13
s974825201.c,check,1,2,2,24,12,0,0,2,0,0,0,0,12,5,1,0,2,0,0,3,2,3,0,0,0,0,3,0,0,0,10,0,2,0,-1,13
s974825201.c,main,0,1,1,13,5,0,0,1,0,0,0,0,5,2,0,1,1,0,0,3,2,1,0,0,0,0,3,0,0,0,4,0,1,0,-1,4
s974825201.c,main,1,1,1,21,10,0,2,2,0,0,0,0,10,5,1,1,3,0,0,5,3,1,0,0,0,0,5,1,0,0,7,0,3,1,-1,10
s997846471.c,main,0,1,1,26,11,0,0,2,0,0,0,0,11,3,1,1,2,0,0,5,3,1,0,0,0,0,5,0,0,0,9,0,2,0,-1,12
s997846471.c,main,1,1,1,97,45,0,0,8,0,0,0,0,45,19,8,0,12,0,0,23,9,10,0,0,0,0,23,0,0,0,33,0,12,1,-1,12
s997846471.c,main,2,2,1,69,32,0,0,5,0,0,0,0,32,14,4,0,7,0,0,13,6,8,0,0,0,0,13,0,0,0,25,0,7,1,-1,12
s399572580.c,main,0,1,1,20,9,0,0,1,0,0,0,0,9,3,0,1,2,0,0,3,2,2,0,0,0,0,3,0,0,0,7,0,2,0,-1,12
s399572580.c,main,1,1,1,91,43,0,0,7,0,0,0,0,43,17,7,0,12,0,0,21,8,10,0,0,0,0,21,0,0,0,31,0,12,0,-1,12
s399572580.c,main,2,2,1,63,30,0,0,4,0,0,0,0,30,12,3,0,7,0,0,11,5,8,0,0,0,0,11,0,0,0,23,0,7,0,-1,12
s802441215.c,main,0,1,1,19,10,0,0,1,0,0,0,0,10,3,0,1,3,0,0,3,2,2,0,0,0,0,3,0,0,0,7,0,3,0,-1,10
s802441215.c,main,1,1,2,36,19,1,1,4,0,0,0,0,19,8,3,1,5,0,0,8,4,2,0,0,0,0,8,1,0,0,14,0,5,1,-1,14
s802441215.c,Allocate,0,1,2,39,21,0,0,3,0,0,0,0,21,6,2,0,4,0,0,6,3,3,0,0,0,0,6,0,0,0,17,0,4,0,-1,14
s454414671.c,main,0,1,1,20,9,0,0,1,0,0,0,0,9,3,0,1,2,0,0,3,2,2,0,0,0,0,3,0,0,0,7,0,2,0,-1,12
s454414671.c,main,1,1,1,91,43,0,0,7,0,0,0,0,43,17,7,0,12,0,0,21,8,10,0,0,0,0,21,0,0,0,31,0,12,0,-1,12
s454414671.c,main,2,2,1,63,30,0,0,4,0,0,0,0,30,12,3,0,7,0,0,11,5,8,0,0,0,0,11,0,0,0,23,0,7,0,-1,12
s715303356.c,solve,0,1,1,24,10,1,1,1,0,0,0,0,10,5,0,1,3,12,12,2,2,1,0,0,0,0,2,1,0,0,7,0,3,1,-1,20
s715303356.c,solve,1,1,1,18,7,0,1,1,0,0,0,0,7,3,0,0,2,12,100,3,2,2,0,0,0,0,3,0,0,0,5,0,2,0,-1,12
s715303356.c,main,0,1,1,8,2,1,1,1,0,0,0,0,2,1,0,3,0,0,0,2,2,0,0,0,0,0,2,0,0,0,2,0,0,0,-1,3
